graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
Trefethen_200b,199,1337,47,19088803,no
Trefethen_200b,199,1337,46,30573104,no
Trefethen_200b,199,1337,48,20721921,no
Trefethen_200b,199,1337,49,18981700,no
Trefethen_200b,199,1337,46,22538104,no
Trefethen_200b,199,1337,50,17457937,no
Trefethen_200b,199,1337,48,25773442,no
Trefethen_200b,199,1337,46,22281108,no
Trefethen_200b,199,1337,47,32561618,no
Trefethen_200b,199,1337,49,13778028,no
