graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
GD00_c,638,1020,362,157726439,no
GD00_c,638,1020,362,153284797,no
GD00_c,638,1020,361,189709518,no
GD00_c,638,1020,362,135910602,no
GD00_c,638,1020,362,149340016,no
GD00_c,638,1020,362,130824822,no
GD00_c,638,1020,363,112603111,no
GD00_c,638,1020,363,119456324,no
GD00_c,638,1020,362,125041930,no
GD00_c,638,1020,362,180615725,no
