graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
Tina_DisCog,11,36,4,10342015,yes
Tina_DisCog,11,36,4,10240140,yes
Tina_DisCog,11,36,4,10250603,yes
Tina_DisCog,11,36,4,10276296,yes
Tina_DisCog,11,36,4,10149363,yes
Tina_DisCog,11,36,4,10162459,yes
Tina_DisCog,11,36,4,10168757,yes
Tina_DisCog,11,36,4,10175815,yes
Tina_DisCog,11,36,4,10225954,yes
Tina_DisCog,11,36,4,10227356,yes
