graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
CAG_mat364,364,10474,16,37083205,no
CAG_mat364,364,10474,16,34463544,no
CAG_mat364,364,10474,16,32559356,no
CAG_mat364,364,10474,16,31452577,no
CAG_mat364,364,10474,16,37363105,no
CAG_mat364,364,10474,16,34539214,no
CAG_mat364,364,10474,16,33304300,no
CAG_mat364,364,10474,16,33480182,no
CAG_mat364,364,10474,16,34787585,no
CAG_mat364,364,10474,16,32058458,no
