graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
Tina_DisCal,11,32,4,4938338,yes
Tina_DisCal,11,32,4,4891982,yes
Tina_DisCal,11,32,4,4904303,yes
Tina_DisCal,11,32,4,4907913,yes
Tina_DisCal,11,32,4,4909547,yes
Tina_DisCal,11,32,4,4930408,yes
Tina_DisCal,11,32,4,4908530,yes
Tina_DisCal,11,32,4,4930450,yes
Tina_DisCal,11,32,4,4915233,yes
Tina_DisCal,11,32,4,4952131,yes
