graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
685_bus,685,1282,378,180861224,no
685_bus,685,1282,376,103115714,no
685_bus,685,1282,379,181359783,no
685_bus,685,1282,373,159086108,no
685_bus,685,1282,377,106492733,no
685_bus,685,1282,373,181136527,no
685_bus,685,1282,377,104065883,no
685_bus,685,1282,375,181186480,no
685_bus,685,1282,378,170747439,no
685_bus,685,1282,372,181156945,no
