graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
08blocks,300,576,24,29667953,no
08blocks,300,576,24,29904825,no
08blocks,300,576,24,29655634,no
08blocks,300,576,24,29818290,no
08blocks,300,576,24,29614703,no
08blocks,300,576,24,29891226,no
08blocks,300,576,24,29637211,no
08blocks,300,576,24,29692837,no
08blocks,300,576,24,29474657,no
08blocks,300,576,24,29442828,no
