graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
Trefethen_150,150,945,39,10770947,no
Trefethen_150,150,945,38,16661107,no
Trefethen_150,150,945,37,15574579,no
Trefethen_150,150,945,39,10676126,no
Trefethen_150,150,945,38,12506561,no
Trefethen_150,150,945,39,13861564,no
Trefethen_150,150,945,37,18174242,no
Trefethen_150,150,945,37,12231458,no
Trefethen_150,150,945,40,12622183,no
Trefethen_150,150,945,35,15201889,no
