graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
san400-0-7-2,400,55860,6,127157670,yes
san400-0-7-2,400,55860,6,133368554,yes
san400-0-7-2,400,55860,6,129751980,yes
san400-0-7-2,400,55860,6,130347453,yes
san400-0-7-2,400,55860,6,126549185,yes
san400-0-7-2,400,55860,6,119259004,yes
san400-0-7-2,400,55860,6,118627242,yes
san400-0-7-2,400,55860,6,114159501,yes
san400-0-7-2,400,55860,6,120192435,yes
san400-0-7-2,400,55860,6,120429551,yes
