graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
c-fat500-5,500,23191,16,66855940,no
c-fat500-5,500,23191,16,70772202,no
c-fat500-5,500,23191,16,71240923,no
c-fat500-5,500,23191,16,72115848,no
c-fat500-5,500,23191,16,73300254,no
c-fat500-5,500,23191,16,71838130,no
c-fat500-5,500,23191,16,71847204,no
c-fat500-5,500,23191,16,72533084,no
c-fat500-5,500,23191,16,72501675,no
c-fat500-5,500,23191,16,72599231,no
