graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
gen400-p0-9-75,400,71820,4,99003444,yes
gen400-p0-9-75,400,71820,4,101399950,yes
gen400-p0-9-75,400,71820,4,102960696,yes
gen400-p0-9-75,400,71820,4,94529033,yes
gen400-p0-9-75,400,71820,4,91847293,yes
gen400-p0-9-75,400,71820,4,91203525,yes
gen400-p0-9-75,400,71820,4,117926268,yes
gen400-p0-9-75,400,71820,4,90447533,yes
gen400-p0-9-75,400,71820,4,93656941,yes
gen400-p0-9-75,400,71820,4,91876515,yes
