graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
MANN-a9,45,918,4,5364252,yes
MANN-a9,45,918,4,5356772,yes
MANN-a9,45,918,4,5372974,yes
MANN-a9,45,918,4,5372203,yes
MANN-a9,45,918,4,5344543,yes
MANN-a9,45,918,4,5357109,yes
MANN-a9,45,918,4,5370861,yes
MANN-a9,45,918,4,5351315,yes
MANN-a9,45,918,4,5330034,yes
MANN-a9,45,918,4,5322847,yes
