graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
C250-9,250,27984,4,55828522,yes
C250-9,250,27984,4,50725404,yes
C250-9,250,27984,4,51054577,yes
C250-9,250,27984,4,55421187,yes
C250-9,250,27984,4,54363857,yes
C250-9,250,27984,4,56406913,yes
C250-9,250,27984,4,54778775,yes
C250-9,250,27984,4,56653195,yes
C250-9,250,27984,4,50741221,yes
C250-9,250,27984,4,55689221,yes
