graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
lshp_265,265,744,126,42518536,no
lshp_265,265,744,124,31374484,no
lshp_265,265,744,122,55863429,no
lshp_265,265,744,124,27233706,no
lshp_265,265,744,123,31360627,no
lshp_265,265,744,124,36065051,no
lshp_265,265,744,125,31482943,no
lshp_265,265,744,122,42644921,no
lshp_265,265,744,123,55914752,no
lshp_265,265,744,125,24536305,no
