graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
jagmesh2,1009,2928,456,335369012,no
jagmesh2,1009,2928,461,323741904,no
jagmesh2,1009,2928,461,326918311,no
jagmesh2,1009,2928,455,323989895,no
jagmesh2,1009,2928,455,325448735,no
jagmesh2,1009,2928,459,327054402,no
jagmesh2,1009,2928,460,326093886,no
jagmesh2,1009,2928,461,268878650,no
jagmesh2,1009,2928,457,322971050,no
jagmesh2,1009,2928,458,327903125,no
