graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
young2c,841,1624,499,245323600,no
young2c,841,1624,495,212306881,no
young2c,841,1624,501,223552090,no
young2c,841,1624,497,184567519,no
young2c,841,1624,497,253553512,no
young2c,841,1624,500,188745015,no
young2c,841,1624,491,253922983,no
young2c,841,1624,498,185374868,no
young2c,841,1624,495,254861617,no
young2c,841,1624,498,255560742,no
