graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
bcspwr02,49,59,33,5318683,no
bcspwr02,49,59,33,5348339,no
bcspwr02,49,59,33,5294461,no
bcspwr02,49,59,33,5276445,no
bcspwr02,49,59,33,5453841,no
bcspwr02,49,59,33,5585402,no
bcspwr02,49,59,33,10081522,no
bcspwr02,49,59,33,5358070,no
bcspwr02,49,59,33,5321424,no
bcspwr02,49,59,33,5245558,no
