graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
qh768,768,1322,434,294407360,no
qh768,768,1322,434,294952790,no
qh768,768,1322,435,295239312,no
qh768,768,1322,436,253258666,no
qh768,768,1322,434,284554217,no
qh768,768,1322,437,294785148,no
qh768,768,1322,434,294834210,no
qh768,768,1322,435,273070815,no
qh768,768,1322,434,294350371,no
qh768,768,1322,436,292074599,no
