graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
bp___400,822,4015,214,241804828,no
bp___400,822,4015,218,128680948,no
bp___400,822,4015,220,153645362,no
bp___400,822,4015,216,225937106,no
bp___400,822,4015,221,129542171,no
bp___400,822,4015,215,253818875,no
bp___400,822,4015,217,1044966643,no
bp___400,822,4015,216,188665450,no
bp___400,822,4015,218,145083563,no
bp___400,822,4015,216,124444278,no
