graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
mcca,180,1680,93,11325576,no
mcca,180,1680,93,11413915,no
mcca,180,1680,93,11431728,no
mcca,180,1680,93,11355996,no
mcca,180,1680,93,11289818,no
mcca,180,1680,93,11413508,no
mcca,180,1680,93,11409303,no
mcca,180,1680,93,11441427,no
mcca,180,1680,93,11328673,no
mcca,180,1680,93,11278405,no
