graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
bcsstk04,132,1758,16,7971797,no
bcsstk04,132,1758,16,7829067,no
bcsstk04,132,1758,16,9370176,no
bcsstk04,132,1758,16,9527002,no
bcsstk04,132,1758,16,8862571,no
bcsstk04,132,1758,16,8334547,no
bcsstk04,132,1758,16,7945377,no
bcsstk04,132,1758,16,8098671,no
bcsstk04,132,1758,16,10170862,no
bcsstk04,132,1758,16,10338971,no
