graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
orsirr_1,1030,2914,448,228054208,no
orsirr_1,1030,2914,452,269342390,no
orsirr_1,1030,2914,445,321654295,no
orsirr_1,1030,2914,448,306069719,no
orsirr_1,1030,2914,450,323668024,no
orsirr_1,1030,2914,446,366437274,no
orsirr_1,1030,2914,451,304499792,no
orsirr_1,1030,2914,450,337221659,no
orsirr_1,1030,2914,446,350319464,no
orsirr_1,1030,2914,450,354232771,no
