graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
cdde4,961,1860,568,271825856,no
cdde4,961,1860,567,212298994,no
cdde4,961,1860,565,281587362,no
cdde4,961,1860,565,280842505,no
cdde4,961,1860,564,13323625581,no
cdde4,961,1860,571,282122126,no
cdde4,961,1860,566,286317593,no
cdde4,961,1860,565,207966373,no
cdde4,961,1860,567,275755172,no
cdde4,961,1860,566,632406286,no
