graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
hor__131,434,2138,127,60247636,no
hor__131,434,2138,127,42636834,no
hor__131,434,2138,126,73553203,no
hor__131,434,2138,121,81188944,no
hor__131,434,2138,121,81824099,no
hor__131,434,2138,127,56247585,no
hor__131,434,2138,127,50828001,no
hor__131,434,2138,122,83364396,no
hor__131,434,2138,126,47543039,no
hor__131,434,2138,127,44490059,no
