graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
cavity03,317,4237,18,25421731,no
cavity03,317,4237,18,37396254,no
cavity03,317,4237,18,32491904,no
cavity03,317,4237,18,25104445,no
cavity03,317,4237,18,37506611,no
cavity03,317,4237,18,34696181,no
cavity03,317,4237,18,38873440,no
cavity03,317,4237,18,30834892,no
cavity03,317,4237,18,36908450,no
cavity03,317,4237,18,39335037,no
