graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
ck400,400,1244,204,42061669,no
ck400,400,1244,205,41139093,no
ck400,400,1244,205,36505022,no
ck400,400,1244,204,44734986,no
ck400,400,1244,203,44926028,no
ck400,400,1244,204,38722834,no
ck400,400,1244,205,42059669,no
ck400,400,1244,204,45062091,no
ck400,400,1244,204,39289876,no
ck400,400,1244,205,37613759,no
