graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
rdb200,200,460,105,40839474,no
rdb200,200,460,106,34960793,no
rdb200,200,460,104,32575335,no
rdb200,200,460,104,34550825,no
rdb200,200,460,106,29462735,no
rdb200,200,460,103,40945083,no
rdb200,200,460,103,29649145,no
rdb200,200,460,105,32365643,no
rdb200,200,460,104,27096201,no
rdb200,200,460,105,22196092,no
