graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
can___61,61,248,12,13143746,no
can___61,61,248,12,13274946,no
can___61,61,248,12,13207501,no
can___61,61,248,12,13229674,no
can___61,61,248,12,13201098,no
can___61,61,248,12,13454714,no
can___61,61,248,12,13401627,no
can___61,61,248,12,13048622,no
can___61,61,248,12,13210901,no
can___61,61,248,12,13517106,no
