graph_name,graph_order,graph_size,fitness_value,elapsed_time(microseconds),is_dense
utm300,300,2191,69,40667963,no
utm300,300,2191,67,58199639,no
utm300,300,2191,67,58215999,no
utm300,300,2191,68,56657950,no
utm300,300,2191,69,42960591,no
utm300,300,2191,69,40292588,no
utm300,300,2191,69,44378415,no
utm300,300,2191,70,40738304,no
utm300,300,2191,71,34284880,no
utm300,300,2191,67,58164652,no
